Time,X40,X84,X77,X93,X89,X15,X23,X60,X27,X6,X610,X1362,X476,X237,X1032,X1287,X428,X768,X989,X616,X41,X50,X30,X37,X18,X231,X116,X149,X371,X218
2018-05-17 07:00:00,5.488,0.7859999999999999,0.152,0.865,2.5540000000000003,0.222,0.191,1.147,2.121,3.747,0.32,0.488,0.383,0.494,0.248,0.324,0.391,0.294,0.336,0.325,0.501,2.957,0.5720000000000001,2.352,2.533,0.18,0.426,0.602,0.529,0.228
2018-05-17 08:00:00,11.159,0.7859999999999999,0.152,0.865,2.5540000000000003,0.223,0.385,0.838,5.7929999999999975,3.4730000000000003,0.403,0.425,0.858,0.328,0.196,0.505,0.354,0.532,0.394,0.687,0.36,2.479,0.547,2.701,2.5660000000000003,0.151,0.426,0.468,0.429,0.16699999999999998
2018-05-17 09:00:00,11.342,0.7859999999999999,0.152,0.865,2.5540000000000003,2.447,0.496,0.595,6.9570000000000025,3.675,0.505,0.344,0.5760000000000001,0.192,0.194,0.358,0.297,0.591,0.7509999999999999,0.26,0.344,2.585,0.706,2.257,2.516,0.14400000000000002,0.426,0.6579999999999999,0.471,0.18
2018-05-17 10:00:00,10.794,0.7859999999999999,0.152,0.865,2.5540000000000003,3.252,1.376,0.957,9.816,5.051,0.44,0.332,0.598,0.21,0.188,0.284,0.298,0.598,0.461,0.237,0.391,2.737,1.743,2.252,2.475,0.121,0.426,0.388,0.35100000000000003,0.16
2018-05-17 11:00:00,10.665,0.7859999999999999,0.152,0.865,2.5540000000000003,3.2460000000000004,2.571,0.8420000000000001,10.235,4.689,0.374,0.327,0.5920000000000001,0.17800000000000002,0.331,0.204,0.349,0.8490000000000001,0.529,0.944,0.343,3.036,4.438,2.541,2.4930000000000003,0.14400000000000002,0.426,0.384,0.258,0.16699999999999998
2018-05-17 12:00:00,11.546,0.638,0.139,1.167,3.029,3.244,0.4270000000000001,0.802,9.17,5.11,0.45,0.342,0.516,0.21600000000000005,1.148,0.21600000000000005,0.259,0.276,0.593,0.826,0.4270000000000001,3.188,6.069,2.297,2.46,0.149,0.588,0.457,0.301,0.151
2018-05-17 13:00:00,18.041,0.618,0.159,1.7819999999999998,4.4430000000000005,3.24,8.03,1.062,8.238,5.165,0.4370000000000001,0.34,0.504,0.159,0.7170000000000001,0.209,0.312,0.212,0.325,0.383,2.0780000000000003,3.071,10.669,2.617,2.439,0.18600000000000005,1.464,0.322,0.388,0.15
2018-05-17 14:00:00,16.624000000000002,5.5710000000000015,0.16,1.761,4.442,3.236,7.97,1.068,6.597,5.005,0.174,0.35100000000000003,0.58,0.231,0.287,0.279,0.365,0.212,0.486,0.331,2.156,3.362,12.925999999999998,2.44,2.459,0.171,1.223,0.28800000000000003,0.375,0.153
2018-05-17 15:00:00,17.245,5.268,0.145,1.574,4.495,3.245,8.266,0.983,6.2360000000000015,4.334,0.141,0.359,0.475,0.267,0.361,0.344,0.248,0.262,0.313,0.29600000000000004,2.057,5.69,8.945,2.361,2.485,0.116,1.245,0.209,0.271,0.158
2018-05-17 16:00:00,17.291,5.806,0.142,2.134,4.407,3.245,7.394,1.06,7.239,5.3210000000000015,0.117,0.321,0.515,0.28,0.305,0.2,0.223,0.535,0.34600000000000003,0.256,2.438,7.1110000000000015,4.545,3.342,2.519,0.257,0.5870000000000001,0.211,0.378,0.158
2018-05-17 17:00:00,18.268,5.04,0.142,1.483,4.33,3.233,10.158,0.8059999999999999,5.69,4.933,0.271,0.397,0.619,0.242,0.4,0.482,0.217,0.224,0.573,0.555,2.194,9.365,4.397,7.692,2.548,0.14300000000000002,0.155,0.203,0.414,0.158
2018-05-17 18:00:00,18.705,4.2189999999999985,0.153,0.903,1.846,3.234,9.43,0.7090000000000001,7.101,6.195,0.469,0.366,0.61,0.383,0.394,0.429,0.365,0.253,0.7070000000000001,1.419,2.257,8.004,4.678,7.204,2.542,0.117,0.184,0.28600000000000003,0.469,0.16
2018-05-17 19:00:00,18.931,0.241,0.161,0.506,1.61,3.234,9.65,0.727,8.267999999999999,6.767,0.426,0.455,0.628,0.684,0.311,0.452,0.361,0.698,0.479,2.153,2.273,7.518,7.145,5.8370000000000015,2.5780000000000003,0.119,0.205,0.371,0.54,0.7240000000000001
2018-05-17 20:00:00,18.801,0.197,0.16,0.35600000000000004,1.591,3.2310000000000003,7.392,2.8960000000000004,6.273,5.513,0.324,0.455,0.618,0.425,0.273,0.393,0.349,0.847,0.539,2.276,2.202,9.416,10.213,4.978,2.5610000000000004,0.192,0.246,0.279,0.556,1.138
2018-05-17 21:00:00,20.321,0.6779999999999999,0.157,0.373,1.598,3.2310000000000003,7.465,5.4529999999999985,8.673,6.153,0.3,0.443,0.662,0.438,0.377,0.234,0.35100000000000003,0.57,0.459,2.059,2.262,7.752000000000002,5.091,5.482,2.577,0.358,0.191,0.479,0.4,0.8059999999999999
2018-05-17 22:00:00,17.007,0.6970000000000001,0.142,0.393,1.588,2.934,1.795,5.665,5.8679999999999986,5.7,0.158,0.428,0.63,0.41,0.537,0.236,0.234,0.657,0.5820000000000001,1.875,2.303,6.017,4.875,4.908,2.591,0.366,0.145,0.49,0.397,0.301
2018-05-17 23:00:00,15.522,0.5920000000000001,0.142,0.358,1.587,0.171,0.319,6.7570000000000014,2.781,5.624,0.059,0.235,0.62,0.414,0.413,0.277,0.097,0.504,0.547,0.892,2.259,5.907,3.0010000000000003,4.915,2.611,0.35200000000000004,0.141,0.4270000000000001,0.391,0.232
2018-05-18 00:00:00,11.097,0.192,0.141,0.369,1.519,0.135,0.268,7.837999999999999,1.82,5.572,0.2,0.304,0.636,0.262,0.479,0.397,0.098,0.395,0.215,1.4580000000000002,2.27,3.318,1.122,5.237,2.591,0.155,0.119,0.463,0.3670000000000001,0.219
2018-05-18 01:00:00,9.818,0.22,0.161,0.349,1.494,0.134,0.236,6.811,0.923,5.227,0.113,0.307,0.682,0.226,0.445,0.398,0.094,0.205,0.203,0.872,2.27,2.889,0.431,4.629,2.596,0.255,0.208,0.393,0.37,0.25
2018-05-18 02:00:00,9.778,0.246,0.16,0.393,1.496,0.134,0.349,2.087,1.011,5.561,0.1,0.315,0.444,0.16399999999999998,0.349,0.354,0.098,0.207,0.289,0.123,2.264,5.12,0.422,3.584,2.614,0.153,0.211,0.251,0.3670000000000001,0.252
2018-05-18 03:00:00,9.501,0.184,0.163,0.425,1.499,0.135,0.223,1.21,1.018,5.309,0.098,0.303,0.256,0.27,0.316,0.439,0.092,0.213,0.34700000000000003,0.115,2.292,3.312,0.429,2.12,2.615,0.126,0.211,0.253,0.342,0.233
2018-05-18 04:00:00,3.513,0.151,0.153,0.362,1.5419999999999998,0.134,0.303,0.736,1.027,5.581,0.097,0.168,0.255,0.152,0.273,0.413,0.096,0.21,0.471,0.154,2.232,1.696,0.409,2.143,2.607,0.131,0.217,0.28,0.384,0.195
2018-05-18 05:00:00,2.787,0.15,0.141,0.409,1.534,0.135,0.196,0.6729999999999999,0.992,5.518,0.08900000000000001,0.305,0.257,0.162,0.182,0.289,0.14400000000000002,0.279,0.329,0.129,0.4,1.12,0.445,2.6830000000000003,2.599,0.145,0.139,0.34600000000000003,0.4,0.753
2018-05-18 06:00:00,2.724,0.165,0.14,0.35700000000000004,1.53,0.135,0.3670000000000001,0.913,1.009,5.091,0.212,0.55,0.228,0.23,0.29100000000000004,0.268,0.386,0.218,0.386,0.111,0.6890000000000001,3.3,0.409,2.315,2.8560000000000003,0.128,0.11,0.341,0.368,0.451
2018-05-18 07:00:00,6.2970000000000015,0.152,0.14400000000000002,0.361,2.4,0.135,0.222,0.986,2.544,2.918,0.156,0.37,0.774,0.449,0.224,0.234,0.428,0.387,0.545,0.438,0.364,3.259,0.4270000000000001,2.176,2.764,0.128,0.166,0.509,0.7240000000000001,0.2
2018-05-18 08:00:00,10.094,0.236,0.158,0.364,4.5680000000000005,0.135,0.28600000000000003,0.804,5.904,3.245,0.238,0.41,0.647,0.295,0.239,0.239,0.42,0.672,0.769,1.4980000000000002,0.388,2.623,0.413,2.202,2.657,0.128,0.196,0.302,0.505,0.196
2018-05-18 09:00:00,10.377,0.215,0.157,1.218,4.752,0.135,0.258,1.122,4.974,3.721,0.277,0.336,0.623,0.28,0.179,0.215,0.153,0.617,0.503,1.268,0.305,2.585,0.456,2.213,2.679,0.141,0.403,0.396,0.501,0.161
2018-05-18 10:00:00,10.687,0.182,0.157,1.4380000000000002,4.657,0.134,0.603,0.597,8.209,4.652,0.282,0.307,0.623,0.254,0.17600000000000002,0.222,0.103,0.377,0.203,0.991,0.369,3.104,0.947,2.222,2.6460000000000004,0.134,0.889,0.243,0.285,0.179
2018-05-18 11:00:00,11.884,0.145,0.14800000000000002,1.5,4.204,0.135,0.569,0.59,9.299,4.47,0.241,0.287,0.7240000000000001,0.191,0.241,0.203,0.171,0.25,0.203,0.993,0.337,3.113,2.083,2.599,2.636,0.119,1.5630000000000002,0.29600000000000004,0.29,0.166
2018-05-18 12:00:00,10.908,0.17,0.141,1.506,3.923,0.135,0.484,0.8059999999999999,9.402,4.659,0.262,0.25,0.6579999999999999,0.214,0.99,0.22,0.276,0.228,0.259,0.649,0.532,1.26,3.732,2.22,2.681,0.18600000000000005,1.103,0.267,0.334,0.146
2018-05-18 13:00:00,9.976,0.68,0.142,1.546,2.294,0.134,3.014,0.6809999999999999,8.076,4.921,0.743,0.225,0.62,0.243,0.608,0.208,0.324,0.235,0.207,0.557,2.147,0.5820000000000001,8.182,2.329,2.66,0.237,0.912,0.277,0.343,0.146
2018-05-18 14:00:00,10.082,0.7120000000000001,0.14800000000000002,1.707,3.744,0.135,5.76,0.731,8.052999999999999,4.722,0.56,0.305,0.657,0.419,0.31,0.203,0.19,0.218,0.188,0.618,2.1630000000000003,3.11,9.919,2.3280000000000003,2.693,0.16899999999999998,0.986,0.255,0.29,0.14800000000000002
2018-05-18 15:00:00,10.232,0.726,0.158,1.895,4.18,0.134,6.65,0.632,5.015,2.772,0.388,0.233,0.562,0.435,0.409,0.207,0.091,0.345,0.208,0.565,2.241,3.592,6.327000000000001,2.23,2.656,0.285,0.8290000000000001,0.194,0.27,0.15
2018-05-18 16:00:00,10.836,0.618,0.173,1.193,4.4430000000000005,0.135,7.0139999999999985,0.63,5.06,2.494,0.117,0.191,0.64,0.126,0.314,0.313,0.263,0.207,0.256,0.7170000000000001,2.253,10.07,4.012,4.871,2.622,0.132,1.006,0.185,0.276,0.14
2018-05-18 17:00:00,10.694,0.285,0.183,0.5720000000000001,4.248,0.135,6.534,1.08,5.528,3.009,0.107,0.318,0.606,0.275,0.252,0.257,0.244,0.226,0.197,0.636,2.174,9.939,6.912000000000001,5.7970000000000015,2.629,0.131,0.315,0.192,0.465,0.151
2018-05-18 18:00:00,12.653,0.285,0.183,0.5720000000000001,3.693,0.134,5.961,0.78,6.575,4.508,0.15,0.329,0.591,0.43,0.264,0.22,0.32,0.317,0.188,0.459,2.306,6.464,5.939,5.166,2.5810000000000004,0.305,0.315,0.193,0.388,0.162
2018-05-18 19:00:00,11.331,0.285,0.183,0.5720000000000001,1.999,0.135,6.119,0.768,6.535,5.122999999999998,0.301,0.525,0.611,0.4320000000000001,0.269,0.3720000000000001,0.262,1.656,0.233,0.7859999999999999,2.259,4.648,5.457999999999998,5.369,2.5610000000000004,0.359,0.315,0.211,0.475,0.14800000000000002
2018-05-18 20:00:00,10.504,0.285,0.183,0.5720000000000001,1.534,0.109,4.152,4.927,5.6670000000000025,5.466,0.359,0.476,0.629,0.502,0.389,0.348,0.314,0.409,0.236,1.401,2.261,5.4689999999999985,4.913,5.796,2.653,0.322,0.315,0.489,0.276,0.152
2018-05-18 21:00:00,11.417,0.285,0.183,0.5720000000000001,1.53,1.796,5.059,5.377999999999999,6.996,5.5920000000000005,0.321,0.442,0.569,0.387,0.451,0.468,0.363,0.403,0.199,1.082,2.185,4.526,5.964,4.886,2.652,0.35700000000000004,0.315,0.477,0.343,0.256
2018-05-18 22:00:00,11.195,0.285,0.183,0.5720000000000001,1.529,1.483,0.728,5.315,3.24,5.225,0.157,0.349,0.561,0.382,0.374,0.396,0.331,0.457,0.181,0.878,2.162,7.104,4.796,5.714,2.608,0.359,0.315,0.439,0.524,0.535
2018-05-18 23:00:00,10.621,0.285,0.183,0.5720000000000001,1.509,0.182,0.392,5.517,2.185,4.994,0.128,0.293,0.536,0.215,0.37,0.397,0.126,0.441,0.221,0.425,2.168,6.9910000000000005,3.992,5.643,2.632,0.399,0.315,0.374,0.519,0.407
2018-05-19 00:00:00,10.634,0.285,0.183,0.5720000000000001,1.43,0.168,0.265,5.765,1.749,4.825,0.096,0.309,0.438,0.233,0.422,0.366,0.114,0.313,0.596,0.6709999999999999,2.259,6.061,2.173,5.4110000000000005,2.654,0.339,0.315,0.327,0.381,0.304
2018-05-19 01:00:00,11.748,0.285,0.183,0.5720000000000001,1.442,0.157,0.315,5.725,1.187,5.077,0.185,0.232,0.248,0.153,0.42,0.255,0.118,0.235,0.41,0.5579999999999999,2.248,4.857,0.491,5.382999999999999,2.647,0.127,0.315,0.332,0.374,0.199
2018-05-19 02:00:00,9.309,0.285,0.183,0.5720000000000001,1.436,0.153,0.411,0.7490000000000001,0.997,5.103,0.113,0.252,0.243,0.275,0.388,0.206,0.111,0.202,0.267,0.263,2.249,2.935,0.472,4.774,2.631,0.14,0.315,0.32299999999999995,0.349,0.207
2018-05-19 03:00:00,7.707000000000002,0.285,0.183,0.5720000000000001,1.414,0.15,0.236,0.873,0.997,4.892,0.094,0.31,0.232,0.255,0.321,0.184,0.113,0.198,0.319,0.392,2.237,2.857,0.469,3.957,2.658,0.135,0.315,0.321,0.336,0.2
2018-05-19 04:00:00,3.117,0.285,0.183,0.5720000000000001,1.435,0.149,0.369,0.7929999999999999,1.071,5.256,0.099,0.207,0.247,0.174,0.358,0.24,0.107,0.207,0.256,0.326,2.264,2.739,0.4920000000000001,2.093,2.657,0.13699999999999998,0.315,0.257,0.317,0.19
2018-05-19 05:00:00,3.454,0.285,0.183,0.5720000000000001,1.4280000000000002,0.149,0.322,0.555,0.972,5.728,0.101,0.222,0.24,0.205,0.191,0.293,0.104,0.261,0.281,0.337,2.088,2.593,0.44,2.316,2.6660000000000004,0.117,0.315,0.241,0.338,0.345
2018-05-19 06:00:00,2.8680000000000003,0.285,0.183,0.5720000000000001,1.432,0.14800000000000002,0.26,0.8340000000000001,1.032,3.849,0.09,0.322,0.241,0.205,0.196,0.194,0.14400000000000002,0.245,0.308,0.29100000000000004,0.59,2.529,0.47,2.353,2.928,0.122,0.315,0.324,0.335,0.251
2018-05-19 07:00:00,4.907,0.285,0.183,0.5720000000000001,1.433,0.14800000000000002,0.421,0.77,0.957,2.877,0.13699999999999998,0.31,0.233,0.412,0.189,0.205,0.354,0.991,0.329,0.41,0.355,2.556,0.474,2.03,2.7910000000000004,0.133,0.315,0.308,0.453,0.163
2018-05-19 08:00:00,9.871,0.285,0.183,0.5720000000000001,1.436,0.14800000000000002,0.236,0.5479999999999999,2.181,3.069,0.208,0.31,0.433,0.369,0.28300000000000003,0.196,0.29100000000000004,0.544,0.341,0.638,0.282,1.988,0.456,2.164,2.687,0.126,0.315,0.27,0.504,0.159
2018-05-19 09:00:00,10.307,0.285,0.183,0.5720000000000001,1.429,0.147,2.26,0.828,3.216,3.85,0.244,0.234,0.7,0.486,0.184,0.26,0.265,0.307,0.337,1.198,0.305,0.09,0.484,2.173,2.657,0.12,0.315,0.273,0.431,0.156
2018-05-19 10:00:00,11.127,0.285,0.183,0.5720000000000001,1.429,0.14800000000000002,5.36,1.02,3.27,4.534,0.28,0.374,0.598,0.246,1.037,0.358,0.163,0.223,0.348,0.636,0.35700000000000004,0.103,3.404,2.075,2.648,0.177,0.315,0.47,0.565,0.15
2018-05-19 11:00:00,11.3,0.285,0.183,0.5720000000000001,1.436,0.147,8.595,0.551,4.617,4.683,0.183,0.298,0.494,0.15,1.356,0.192,0.458,0.33,0.5870000000000001,0.5379999999999999,0.365,0.08900000000000001,5.792999999999998,2.38,2.719,0.234,0.315,0.183,0.7440000000000001,0.153
2018-05-19 12:00:00,10.894,0.285,0.183,0.5720000000000001,1.443,0.147,9.757,0.545,6.001,4.72,0.16,0.322,0.762,0.311,0.97,0.27,0.235,0.64,0.471,1.209,0.344,0.091,5.933,2.326,2.701,0.28800000000000003,0.315,0.363,0.483,0.155
2018-05-19 13:00:00,10.548,0.285,0.183,0.5720000000000001,1.4340000000000002,0.147,9.94,0.78,6.019,4.106,0.096,0.326,0.637,0.309,1.099,0.307,0.221,0.32299999999999995,0.426,0.8140000000000001,0.331,0.74,5.08,2.292,2.681,0.29600000000000004,0.315,0.188,0.403,0.141
2018-05-19 14:00:00,10.300999999999998,1.252,0.183,0.5720000000000001,1.744,0.147,8.513,0.877,6.284,3.499,0.177,0.328,0.602,0.5770000000000001,0.762,0.31,0.282,0.257,0.507,0.258,2.139,2.526,3.228,2.157,2.658,0.235,0.321,0.17600000000000002,0.267,0.14
2018-05-19 15:00:00,11.489,1.713,0.183,0.5720000000000001,1.84,0.147,10.609000000000002,1.093,4.997,3.025,0.402,0.324,0.62,0.34,0.987,0.516,0.281,0.224,0.399,0.129,2.155,3.315,2.625,2.331,2.669,0.151,0.33,0.419,0.242,0.188
2018-05-19 16:00:00,13.399,0.303,0.183,0.5720000000000001,1.84,0.146,9.843,1.129,4.583,3.3310000000000004,0.451,0.368,0.637,0.145,0.882,0.581,0.375,0.225,0.475,0.116,2.166,4.809,2.903,3.506,2.6830000000000003,0.229,0.225,0.413,0.232,0.28300000000000003
2018-05-19 17:00:00,10.996,0.365,0.183,0.5720000000000001,1.84,0.147,8.045,0.612,4.101,3.728,0.17800000000000002,0.387,0.629,0.201,0.5670000000000001,0.563,0.35200000000000004,0.28600000000000003,0.271,0.111,2.239,4.477,2.869,6.966,2.688,0.312,0.208,0.294,0.273,0.289
2018-05-19 18:00:00,12.089,0.785,0.183,0.5720000000000001,1.84,0.147,5.915,0.638,2.895,4.9,0.232,0.363,0.631,0.141,0.54,0.468,0.934,0.223,0.228,0.109,2.326,7.445,2.894,7.713999999999999,2.575,0.177,0.268,0.294,0.316,0.888
2018-05-19 19:00:00,12.611,0.785,0.183,0.5720000000000001,1.84,0.147,5.9270000000000005,0.608,3.397,5.9289999999999985,0.528,0.289,0.6809999999999999,0.172,0.237,0.363,0.43,0.269,0.267,0.108,2.285,7.801,2.093,9.224,2.547,0.35200000000000004,0.282,0.242,0.234,0.8
2018-05-19 20:00:00,11.235,0.747,0.183,0.5720000000000001,1.84,0.146,4.792,4.046,3.3,5.739,0.34700000000000003,0.405,0.674,0.156,0.271,0.32299999999999995,0.482,0.534,0.514,0.652,2.214,5.193,2.1,9.115,2.5580000000000003,0.446,0.331,0.466,0.231,0.48
2018-05-19 21:00:00,10.843,0.184,0.183,0.5720000000000001,1.84,0.147,1.181,5.341,1.798,5.976,0.306,0.438,0.682,0.237,0.4,0.392,0.439,0.514,0.614,1.242,2.239,6.367000000000001,1.797,8.479,2.58,0.361,0.32299999999999995,0.6920000000000001,0.226,0.866
2018-05-19 22:00:00,11.324000000000002,0.14800000000000002,0.183,0.5720000000000001,1.84,0.146,0.396,5.394,1.536,5.8210000000000015,0.189,0.268,0.628,0.223,0.476,0.389,0.336,0.521,0.732,1.947,2.267,5.983,1.6,7.524,2.592,0.387,0.228,0.7909999999999999,0.4270000000000001,0.425
2018-05-19 23:00:00,10.475,0.195,0.183,0.5720000000000001,1.84,0.146,0.469,5.096,1.2990000000000002,5.5520000000000005,0.183,0.374,0.32299999999999995,0.2,0.483,0.4,0.151,0.392,0.515,1.38,2.27,5.279,1.246,8.466000000000001,2.597,0.39,0.253,0.573,0.523,0.321
2018-05-20 00:00:00,10.068,0.195,0.183,0.5720000000000001,1.84,0.147,0.358,2.66,1.163,5.492000000000001,0.104,0.299,0.295,0.371,0.512,0.261,0.116,0.214,0.428,1.023,2.301,4.58,0.454,6.7620000000000005,2.587,0.365,0.219,0.523,0.401,0.21
2018-05-20 01:00:00,11.388,0.234,0.183,0.5720000000000001,1.84,0.146,0.215,0.588,0.965,5.188,0.098,0.199,0.303,0.311,0.377,0.204,0.112,0.199,0.251,0.56,2.241,3.5610000000000004,0.471,7.151,2.597,0.232,0.26,0.322,0.339,0.179
2018-05-20 02:00:00,9.722,0.14400000000000002,0.183,0.5720000000000001,1.84,0.146,0.212,1.243,1.047,5.164,0.116,0.29600000000000004,0.303,0.166,0.376,0.21600000000000005,0.108,0.197,0.23,0.162,2.254,3.434,0.394,3.468,2.622,0.123,0.336,0.245,0.329,0.152
2018-05-20 03:00:00,8.721,0.175,0.183,0.5720000000000001,1.84,0.146,0.394,1.216,0.962,5.506,0.184,0.313,0.292,0.15,0.285,0.238,0.107,0.197,0.244,0.16399999999999998,2.185,3.25,0.462,2.604,2.638,0.135,0.309,0.241,0.319,0.17
2018-05-20 04:00:00,3.761,0.217,0.183,0.5720000000000001,1.84,0.146,0.459,0.809,1.062,5.9110000000000005,0.106,0.21,0.29,0.174,0.277,0.213,0.102,0.259,0.234,0.149,2.182,2.461,0.4320000000000001,2.374,2.652,0.129,0.221,0.231,0.327,0.177
2018-05-20 05:00:00,2.972,0.145,0.183,0.5720000000000001,1.84,0.146,0.217,0.58,0.936,5.023,0.147,0.273,0.268,0.119,0.221,0.223,0.11,0.22,0.211,0.15,0.667,2.4530000000000003,0.406,2.61,2.68,0.131,0.263,0.249,0.32299999999999995,0.217
2018-05-20 06:00:00,3.053,0.147,0.183,0.5720000000000001,1.84,0.147,0.212,0.737,1.063,4.046,0.16,0.35700000000000004,0.281,0.198,0.228,0.313,0.096,0.204,0.318,0.532,0.366,2.352,0.442,2.3,2.78,0.123,0.208,0.37,0.313,0.384
2018-05-20 07:00:00,5.997000000000001,0.161,0.183,0.5720000000000001,1.84,0.147,0.488,0.5770000000000001,1.546,3.278,0.16399999999999998,0.529,0.287,0.179,0.212,0.256,0.222,0.192,0.521,0.83,0.387,2.111,0.456,2.169,2.698,0.115,0.272,0.44,0.321,0.315
2018-05-20 08:00:00,9.945,0.147,0.183,0.5720000000000001,1.84,0.146,0.34,0.627,3.609,3.159,0.141,0.6829999999999999,0.628,0.292,0.6759999999999999,0.215,0.361,0.333,0.523,0.91,0.242,0.091,0.374,2.138,2.744,0.14400000000000002,0.341,0.24,0.454,0.275
2018-05-20 09:00:00,9.871,0.196,0.183,0.5720000000000001,1.84,0.146,0.2,1.112,7.125,3.681,0.171,0.371,0.6679999999999999,0.34700000000000003,0.416,0.206,0.185,0.354,0.354,1.045,0.243,0.091,0.456,2.506,2.7030000000000003,0.149,0.307,0.375,0.5329999999999999,0.629
2018-05-20 10:00:00,11.049,0.263,0.183,0.5720000000000001,1.84,0.147,0.818,1.082,7.803,4.663,0.485,0.345,0.526,0.254,0.196,0.227,0.113,0.194,0.616,0.831,0.409,0.091,1.141,2.2,2.679,0.226,0.227,0.361,0.414,0.5920000000000001
2018-05-20 11:00:00,10.068,0.208,0.183,0.5720000000000001,1.84,0.146,3.252,0.872,11.417,4.687,0.171,0.375,0.481,0.16899999999999998,0.203,0.328,0.11,0.269,0.396,0.627,0.394,0.091,1.225,2.11,2.704,0.345,0.249,0.34700000000000003,0.47,0.366
2018-05-20 12:00:00,10.482,0.157,0.183,0.5720000000000001,1.84,0.146,1.749,0.815,9.34,5.089,0.128,0.438,0.506,0.197,0.246,0.277,0.104,0.2,0.406,0.72,0.361,0.091,2.5580000000000003,2.62,2.7030000000000003,0.306,0.225,0.304,0.473,0.475
2018-05-20 13:00:00,9.704,0.389,0.183,0.5720000000000001,1.84,0.147,3.0580000000000003,0.593,8.506,4.882,0.109,0.316,0.68,0.114,0.2,0.3720000000000001,0.233,0.196,0.342,1.044,2.156,0.297,2.628,2.373,2.673,0.225,0.451,0.225,0.41,0.16699999999999998
2018-05-20 14:00:00,10.95,0.389,0.183,0.5720000000000001,1.84,0.147,3.2060000000000004,0.5660000000000001,8.708,4.146,0.41,0.303,0.519,0.206,0.203,0.305,0.271,0.248,0.759,0.643,2.246,2.632,2.337,2.403,2.7,0.138,0.451,0.232,0.226,0.161
2018-05-20 15:00:00,12.609000000000002,0.389,0.183,0.5720000000000001,1.84,0.146,5.5379999999999985,0.647,9.69,4.093,0.396,0.397,0.51,0.117,0.435,0.369,0.267,0.35200000000000004,1.974,0.458,2.251,2.3280000000000003,1.921,2.2230000000000003,2.737,0.233,0.451,0.312,0.197,0.168
2018-05-20 16:00:00,11.108,0.389,0.183,0.5720000000000001,1.84,0.146,7.0139999999999985,0.916,7.114,2.9730000000000003,0.125,0.384,0.503,0.237,0.431,0.343,0.292,1.426,0.789,0.329,2.224,6.316,2.434,3.1660000000000004,2.652,0.16399999999999998,0.451,0.238,0.236,0.262
2018-05-20 17:00:00,10.705,0.389,0.183,0.5720000000000001,1.84,0.147,7.439,0.996,5.638,3.4930000000000003,0.104,0.35600000000000004,0.599,0.223,0.326,0.397,0.253,0.579,0.441,0.478,2.177,7.273,2.675,3.549,2.592,0.173,0.451,0.24,0.441,0.274
2018-05-20 18:00:00,11.880999999999998,0.389,0.183,0.5720000000000001,1.84,0.146,7.105,0.8690000000000001,4.207,5.187,0.141,0.364,0.544,0.21,0.343,0.302,0.179,0.415,0.421,0.477,2.218,7.627999999999999,4.512,3.84,2.559,0.145,0.451,0.233,0.4970000000000001,1.105
2018-05-20 19:00:00,10.772,0.389,0.183,0.5720000000000001,1.84,0.146,5.997000000000001,0.574,4.148,5.775,0.252,0.426,0.555,0.134,0.6559999999999999,0.335,0.385,1.347,0.295,0.486,2.264,0.8079999999999999,4.684,5.395,2.592,0.156,0.451,0.503,0.565,0.5710000000000001
2018-05-20 20:00:00,11.616,0.389,0.183,0.5720000000000001,1.84,0.146,1.977,0.586,3.655,5.67,0.214,0.345,0.56,0.4320000000000001,0.626,0.271,0.333,0.888,0.284,1.508,2.28,1.638,4.954,5.369,2.597,0.226,0.451,0.478,0.391,0.44
2018-05-20 21:00:00,13.988,0.389,0.183,0.5720000000000001,1.84,0.146,0.348,0.636,3.312,5.765,0.486,0.35100000000000003,0.555,0.655,0.426,0.365,0.355,0.58,0.6729999999999999,1.033,2.266,9.475,2.786,6.751,2.6010000000000004,0.233,0.451,0.355,0.472,0.599
2018-05-20 22:00:00,11.289,0.389,0.183,0.5720000000000001,1.84,0.147,0.511,0.7340000000000001,2.215,5.851,0.093,0.274,0.461,0.4270000000000001,0.377,0.449,0.285,0.999,0.688,0.6609999999999999,2.319,7.784,0.8140000000000001,7.144,2.607,0.262,0.451,0.444,0.481,0.376
2018-05-20 23:00:00,11.848,0.389,0.183,0.5720000000000001,1.84,0.146,0.214,0.7659999999999999,1.721,4.896,0.103,0.377,0.284,0.508,0.379,0.539,0.19,0.35200000000000004,0.451,0.966,2.309,1.806,0.723,6.566,2.607,0.321,0.451,0.365,0.428,0.277
2018-05-21 00:00:00,11.669,0.389,0.183,0.5720000000000001,1.84,0.147,0.331,0.862,0.987,5.092,0.145,0.32299999999999995,0.268,0.469,0.434,0.482,0.15,0.326,0.331,0.206,2.252,1.886,0.623,5.902,2.634,0.17,0.451,0.3,0.318,0.254
2018-05-21 01:00:00,9.667,0.389,0.183,0.5720000000000001,1.84,0.146,0.363,0.752,0.961,4.863,0.121,0.311,0.261,0.237,0.35600000000000004,0.289,0.102,0.179,0.193,0.183,2.265,1.528,0.654,3.452,2.6180000000000003,0.181,0.451,0.29100000000000004,0.339,0.17800000000000002
2018-05-21 02:00:00,9.069,0.389,0.183,0.5720000000000001,1.84,0.146,0.266,1.009,0.945,5.131,0.194,0.198,0.258,0.157,0.215,0.314,0.1,0.2,0.197,0.166,2.236,0.882,0.5720000000000001,2.126,2.631,0.147,0.451,0.282,0.315,0.21
